transaction_id,user_id,amount,transaction_type,location,timestamp,flagged_alert
363,3191,1861.0,POS Payment,Cancun,2024-01-16 02:00:00,0
364,3393,4510.68,Online Purchase,Mexico City,2024-01-16 03:00:00,0
365,1623,4035.4,POS Payment,Monterrey,2024-01-16 04:00:00,1
366,2016,4924.44,POS Payment,Cancun,2024-01-16 05:00:00,1
367,4643,3773.7,Wire Transfer,Mexico City,2024-01-16 06:00:00,0
368,1880,1972.04,Online Purchase,Monterrey,2024-01-16 07:00:00,0
369,3049,2957.28,POS Payment,Monterrey,2024-01-16 08:00:00,0
370,3944,3308.46,Wire Transfer,Monterrey,2024-01-16 09:00:00,0
371,2327,401.49,ATM Withdrawal,Monterrey,2024-01-16 10:00:00,1
372,3301,2727.04,Online Purchase,Mexico City,2024-01-16 11:00:00,0
373,4723,3549.51,Online Purchase,Guadalajara,2024-01-16 12:00:00,0
374,1452,844.93,Online Purchase,Tijuana,2024-01-16 13:00:00,1
375,4108,3905.35,ATM Withdrawal,Tijuana,2024-01-16 14:00:00,1
376,2183,2923.03,ATM Withdrawal,Tijuana,2024-01-16 15:00:00,0
377,4062,4761.59,Online Purchase,Guadalajara,2024-01-16 16:00:00,1
378,3056,221.69,ATM Withdrawal,Monterrey,2024-01-16 17:00:00,0
379,4304,1333.98,Online Purchase,Monterrey,2024-01-16 18:00:00,0
380,4170,3011.75,Wire Transfer,Cancun,2024-01-16 19:00:00,0
381,2682,1489.83,POS Payment,Tijuana,2024-01-16 20:00:00,1
382,3863,3574.98,Online Purchase,Tijuana,2024-01-16 21:00:00,0
383,3255,3797.44,Online Purchase,Monterrey,2024-01-16 22:00:00,0
384,2154,521.55,Online Purchase,Tijuana,2024-01-16 23:00:00,0
385,1403,2574.13,Wire Transfer,Monterrey,2024-01-17 00:00:00,0
386,3199,2549.36,Wire Transfer,Monterrey,2024-01-17 01:00:00,1
387,3101,1852.71,POS Payment,Monterrey,2024-01-17 02:00:00,0
388,4191,4665.3,Online Purchase,Mexico City,2024-01-17 03:00:00,1
389,2696,4139.26,POS Payment,Mexico City,2024-01-17 04:00:00,1
390,4991,3489.07,Online Purchase,Mexico City,2024-01-17 05:00:00,0
391,1627,3574.49,Wire Transfer,Mexico City,2024-01-17 06:00:00,0
392,1586,2313.96,Online Purchase,Guadalajara,2024-01-17 07:00:00,0
393,2648,4605.76,POS Payment,Cancun,2024-01-17 08:00:00,1
394,2443,3476.03,ATM Withdrawal,Cancun,2024-01-17 09:00:00,0
395,2445,3647.62,Wire Transfer,Monterrey,2024-01-17 10:00:00,0
396,1103,4309.84,POS Payment,Tijuana,2024-01-17 11:00:00,0
397,4923,1377.62,Online Purchase,Mexico City,2024-01-17 12:00:00,0
398,1253,4037.28,Online Purchase,Cancun,2024-01-17 13:00:00,0
399,4298,984.25,POS Payment,Cancun,2024-01-17 14:00:00,0
400,4183,1733.26,Online Purchase,Mexico City,2024-01-17 15:00:00,0
401,3557,1684.7,Online Purchase,Guadalajara,2024-01-17 16:00:00,0
402,2496,4892.84,ATM Withdrawal,Guadalajara,2024-01-17 17:00:00,1
403,1098,4284.12,ATM Withdrawal,Cancun,2024-01-17 18:00:00,1
404,3200,3508.84,Online Purchase,Guadalajara,2024-01-17 19:00:00,0
405,2884,3638.01,Online Purchase,Mexico City,2024-01-17 20:00:00,0
406,3961,2814.74,Online Purchase,Cancun,2024-01-17 21:00:00,0
407,2919,4735.98,ATM Withdrawal,Mexico City,2024-01-17 22:00:00,0
408,1877,2486.33,POS Payment,Guadalajara,2024-01-17 23:00:00,0
409,1337,1908.78,POS Payment,Mexico City,2024-01-18 00:00:00,0
410,4777,823.55,Wire Transfer,Guadalajara,2024-01-18 01:00:00,0
411,3869,3933.17,Online Purchase,Guadalajara,2024-01-18 02:00:00,0
412,4234,3674.88,POS Payment,Mexico City,2024-01-18 03:00:00,0
413,4791,1927.93,ATM Withdrawal,Guadalajara,2024-01-18 04:00:00,1
414,1956,135.72,Online Purchase,Monterrey,2024-01-18 05:00:00,0
415,2704,4196.6,POS Payment,Mexico City,2024-01-18 06:00:00,0
416,1160,66.98,Wire Transfer,Monterrey,2024-01-18 07:00:00,0
417,2603,3521.46,Wire Transfer,Mexico City,2024-01-18 08:00:00,0
418,3848,4851.58,Wire Transfer,Guadalajara,2024-01-18 09:00:00,1
419,1397,2193.93,Online Purchase,Guadalajara,2024-01-18 10:00:00,1
420,2300,1182.52,Online Purchase,Cancun,2024-01-18 11:00:00,0
421,1815,3527.31,Wire Transfer,Cancun,2024-01-18 12:00:00,0
422,4987,4087.47,Online Purchase,Monterrey,2024-01-18 13:00:00,0
423,2527,2736.69,ATM Withdrawal,Guadalajara,2024-01-18 14:00:00,0
424,2919,4835.51,Wire Transfer,Cancun,2024-01-18 15:00:00,1
425,2415,267.83,Wire Transfer,Guadalajara,2024-01-18 16:00:00,0
426,2158,2528.93,ATM Withdrawal,Mexico City,2024-01-18 17:00:00,1
427,2218,3595.09,Wire Transfer,Cancun,2024-01-18 18:00:00,0
428,1400,4314.58,POS Payment,Monterrey,2024-01-18 19:00:00,1
429,1639,904.49,Wire Transfer,Cancun,2024-01-18 20:00:00,0
430,4104,4002.02,Online Purchase,Guadalajara,2024-01-18 21:00:00,1
431,3735,2768.01,Online Purchase,Tijuana,2024-01-18 22:00:00,0
432,1459,1988.8,Online Purchase,Tijuana,2024-01-18 23:00:00,0
433,1954,667.26,Online Purchase,Guadalajara,2024-01-19 00:00:00,0
434,4954,4327.83,Online Purchase,Mexico City,2024-01-19 01:00:00,0
435,1469,794.79,Online Purchase,Cancun,2024-01-19 02:00:00,0
436,4446,1555.84,ATM Withdrawal,Tijuana,2024-01-19 03:00:00,1
437,2045,1457.33,POS Payment,Mexico City,2024-01-19 04:00:00,0
438,3797,4358.36,Online Purchase,Guadalajara,2024-01-19 05:00:00,1
439,2693,3366.79,Wire Transfer,Mexico City,2024-01-19 06:00:00,0
440,3085,3985.44,Wire Transfer,Guadalajara,2024-01-19 07:00:00,1
441,3277,1259.83,Online Purchase,Cancun,2024-01-19 08:00:00,0
442,4436,3128.12,POS Payment,Mexico City,2024-01-19 09:00:00,0
443,1562,2863.01,ATM Withdrawal,Cancun,2024-01-19 10:00:00,0
444,3485,4165.82,Online Purchase,Mexico City,2024-01-19 11:00:00,1
445,2799,4531.37,Wire Transfer,Guadalajara,2024-01-19 12:00:00,1
446,4354,70.66,Online Purchase,Guadalajara,2024-01-19 13:00:00,0
447,3074,3373.36,Wire Transfer,Mexico City,2024-01-19 14:00:00,1
448,1225,268.66,Online Purchase,Guadalajara,2024-01-19 15:00:00,0
449,4348,2748.8,POS Payment,Monterrey,2024-01-19 16:00:00,1
450,1797,1445.29,ATM Withdrawal,Monterrey,2024-01-19 17:00:00,1
451,4680,1540.82,Wire Transfer,Cancun,2024-01-19 18:00:00,1
452,3331,1771.26,Online Purchase,Monterrey,2024-01-19 19:00:00,0
453,3926,3110.25,Wire Transfer,Monterrey,2024-01-19 20:00:00,0
454,1959,1676.91,Wire Transfer,Tijuana,2024-01-19 21:00:00,0
455,2504,3666.17,ATM Withdrawal,Tijuana,2024-01-19 22:00:00,1
456,1452,2028.59,Wire Transfer,Tijuana,2024-01-19 23:00:00,0
457,4067,351.08,ATM Withdrawal,Tijuana,2024-01-20 00:00:00,1
458,4900,3920.96,POS Payment,Guadalajara,2024-01-20 01:00:00,0
459,1815,1435.93,ATM Withdrawal,Cancun,2024-01-20 02:00:00,1
460,1658,2169.51,POS Payment,Cancun,2024-01-20 03:00:00,0
461,4587,3430.36,POS Payment,Monterrey,2024-01-20 04:00:00,0
462,1546,1668.96,ATM Withdrawal,Cancun,2024-01-20 05:00:00,1
463,2215,292.36,Online Purchase,Monterrey,2024-01-20 06:00:00,0
464,4120,1875.87,ATM Withdrawal,Cancun,2024-01-20 07:00:00,0
465,4583,4722.8,POS Payment,Mexico City,2024-01-20 08:00:00,0
466,1016,3212.25,Online Purchase,Mexico City,2024-01-20 09:00:00,0
467,4243,3360.68,ATM Withdrawal,Cancun,2024-01-20 10:00:00,1
468,2243,3165.09,POS Payment,Guadalajara,2024-01-20 11:00:00,0
469,3205,1002.97,Online Purchase,Monterrey,2024-01-20 12:00:00,0
470,3524,2097.49,Wire Transfer,Cancun,2024-01-20 13:00:00,0
471,2069,3757.19,Online Purchase,Monterrey,2024-01-20 14:00:00,0
472,4444,515.85,Online Purchase,Tijuana,2024-01-20 15:00:00,0
473,3565,1396.49,Wire Transfer,Cancun,2024-01-20 16:00:00,0
474,3146,1388.83,Online Purchase,Guadalajara,2024-01-20 17:00:00,0
475,4963,2165.77,Online Purchase,Tijuana,2024-01-20 18:00:00,0
476,2768,4902.04,POS Payment,Cancun,2024-01-20 19:00:00,1
477,2060,346.84,Online Purchase,Mexico City,2024-01-20 20:00:00,0
478,3327,2598.32,POS Payment,Cancun,2024-01-20 21:00:00,0
479,4420,905.03,POS Payment,Mexico City,2024-01-20 22:00:00,0
480,3544,4853.68,Online Purchase,Mexico City,2024-01-20 23:00:00,1
481,1301,575.38,Online Purchase,Cancun,2024-01-21 00:00:00,0
482,1180,2023.97,Wire Transfer,Cancun,2024-01-21 01:00:00,0
483,1606,3692.05,ATM Withdrawal,Mexico City,2024-01-21 02:00:00,1
484,4170,3525.73,Online Purchase,Monterrey,2024-01-21 03:00:00,0
485,1699,2119.42,Wire Transfer,Tijuana,2024-01-21 04:00:00,0
486,1992,1739.16,Online Purchase,Guadalajara,2024-01-21 05:00:00,1
487,2139,1994.09,POS Payment,Cancun,2024-01-21 06:00:00,0
488,1190,1328.74,Online Purchase,Tijuana,2024-01-21 07:00:00,0
489,3300,1034.61,Online Purchase,Tijuana,2024-01-21 08:00:00,0
490,1980,2420.37,Online Purchase,Monterrey,2024-01-21 09:00:00,0
491,3975,1349.98,POS Payment,Tijuana,2024-01-21 10:00:00,0
492,3006,1444.43,Wire Transfer,Cancun,2024-01-21 11:00:00,0
493,2184,3287.21,POS Payment,Tijuana,2024-01-21 12:00:00,0
494,4327,4843.0,Online Purchase,Cancun,2024-01-21 13:00:00,1
495,4394,3022.15,Online Purchase,Cancun,2024-01-21 14:00:00,1
496,1127,394.13,Online Purchase,Mexico City,2024-01-21 15:00:00,0
497,3065,387.16,ATM Withdrawal,Monterrey,2024-01-21 16:00:00,0
498,2816,4757.6,ATM Withdrawal,Guadalajara,2024-01-21 17:00:00,1
499,2758,1493.48,Wire Transfer,Mexico City,2024-01-21 18:00:00,0
500,3613,469.41,Online Purchase,Guadalajara,2024-01-21 19:00:00,1
501,1569,2999.23,POS Payment,Cancun,2024-01-21 20:00:00,0
502,2346,3122.01,Online Purchase,Mexico City,2024-01-21 21:00:00,0
503,2895,3246.04,POS Payment,Tijuana,2024-01-21 22:00:00,0
504,3733,1344.34,Online Purchase,Tijuana,2024-01-21 23:00:00,0
505,4863,85.4,ATM Withdrawal,Guadalajara,2024-01-22 00:00:00,0
506,1625,4825.43,Online Purchase,Cancun,2024-01-22 01:00:00,0
507,4359,1261.96,ATM Withdrawal,Guadalajara,2024-01-22 02:00:00,1
508,3901,3383.37,ATM Withdrawal,Monterrey,2024-01-22 03:00:00,1
509,2686,3536.08,ATM Withdrawal,Tijuana,2024-01-22 04:00:00,0
510,4009,3053.94,ATM Withdrawal,Mexico City,2024-01-22 05:00:00,1
511,4710,1571.41,Wire Transfer,Mexico City,2024-01-22 06:00:00,0
512,1154,1362.77,Wire Transfer,Mexico City,2024-01-22 07:00:00,1
513,3537,2992.36,POS Payment,Tijuana,2024-01-22 08:00:00,0
514,2409,4331.82,Online Purchase,Cancun,2024-01-22 09:00:00,1
515,1784,4734.2,Wire Transfer,Tijuana,2024-01-22 10:00:00,1
516,4175,538.47,ATM Withdrawal,Tijuana,2024-01-22 11:00:00,1
517,4464,782.59,Online Purchase,Mexico City,2024-01-22 12:00:00,0
518,4882,4724.23,ATM Withdrawal,Tijuana,2024-01-22 13:00:00,1
519,1245,3685.31,Online Purchase,Mexico City,2024-01-22 14:00:00,0
520,4247,4416.14,Online Purchase,Cancun,2024-01-22 15:00:00,1
521,4110,1021.14,Online Purchase,Monterrey,2024-01-22 16:00:00,0
522,2500,2942.05,Online Purchase,Mexico City,2024-01-22 17:00:00,0
523,2705,3508.69,Wire Transfer,Guadalajara,2024-01-22 18:00:00,0
524,3806,3403.76,Wire Transfer,Monterrey,2024-01-22 19:00:00,0
525,1537,2046.68,POS Payment,Cancun,2024-01-22 20:00:00,0
526,2890,86.82,Wire Transfer,Monterrey,2024-01-22 21:00:00,0
527,2841,2918.8,Online Purchase,Mexico City,2024-01-22 22:00:00,0
528,1920,1272.98,POS Payment,Cancun,2024-01-22 23:00:00,0
529,3455,2256.77,POS Payment,Guadalajara,2024-01-23 00:00:00,0
530,1524,4788.33,ATM Withdrawal,Mexico City,2024-01-23 01:00:00,0
531,3875,2001.19,ATM Withdrawal,Mexico City,2024-01-23 02:00:00,0
532,2529,4200.61,POS Payment,Cancun,2024-01-23 03:00:00,1
533,3950,950.82,ATM Withdrawal,Cancun,2024-01-23 04:00:00,1
534,4896,3365.58,POS Payment,Monterrey,2024-01-23 05:00:00,0
535,1035,4885.26,Online Purchase,Guadalajara,2024-01-23 06:00:00,0
536,1684,518.45,Online Purchase,Monterrey,2024-01-23 07:00:00,0
537,1019,51.52,ATM Withdrawal,Monterrey,2024-01-23 08:00:00,0
538,3368,2173.58,ATM Withdrawal,Mexico City,2024-01-23 09:00:00,1
539,4847,472.2,POS Payment,Cancun,2024-01-23 10:00:00,0
540,3559,3744.44,POS Payment,Mexico City,2024-01-23 11:00:00,0
541,1399,4573.6,Online Purchase,Guadalajara,2024-01-23 12:00:00,1
542,3701,2175.76,Online Purchase,Monterrey,2024-01-23 13:00:00,0
543,1971,1300.97,POS Payment,Guadalajara,2024-01-23 14:00:00,0
544,2906,2177.67,Wire Transfer,Cancun,2024-01-23 15:00:00,0
545,3518,3620.0,Online Purchase,Cancun,2024-01-23 16:00:00,0
546,2166,55.18,ATM Withdrawal,Tijuana,2024-01-23 17:00:00,1
547,2115,2951.38,Wire Transfer,Guadalajara,2024-01-23 18:00:00,0
548,4425,3070.33,Wire Transfer,Mexico City,2024-01-23 19:00:00,0
549,1833,3192.06,ATM Withdrawal,Guadalajara,2024-01-23 20:00:00,1
550,2823,1217.69,Online Purchase,Monterrey,2024-01-23 21:00:00,0
551,3774,3573.12,POS Payment,Cancun,2024-01-23 22:00:00,0
552,2982,466.04,Wire Transfer,Cancun,2024-01-23 23:00:00,0
553,1853,1004.36,ATM Withdrawal,Guadalajara,2024-01-24 00:00:00,1
554,1050,4388.58,Online Purchase,Guadalajara,2024-01-24 01:00:00,1
555,4736,3696.23,Wire Transfer,Guadalajara,2024-01-24 02:00:00,0
556,4769,78.59,Online Purchase,Monterrey,2024-01-24 03:00:00,0
557,1574,1249.4,Online Purchase,Monterrey,2024-01-24 04:00:00,0
558,4261,1079.89,ATM Withdrawal,Mexico City,2024-01-24 05:00:00,1
559,2148,1361.32,Online Purchase,Guadalajara,2024-01-24 06:00:00,0
560,3197,1245.32,Wire Transfer,Mexico City,2024-01-24 07:00:00,0
561,3361,322.01,Online Purchase,Tijuana,2024-01-24 08:00:00,0
562,3617,2300.11,Wire Transfer,Monterrey,2024-01-24 09:00:00,0
563,4413,3666.34,Online Purchase,Cancun,2024-01-24 10:00:00,0
564,3352,3037.59,Online Purchase,Tijuana,2024-01-24 11:00:00,0
565,2715,3367.63,Online Purchase,Cancun,2024-01-24 12:00:00,0
566,1681,414.93,POS Payment,Tijuana,2024-01-24 13:00:00,0
567,1837,4757.94,POS Payment,Mexico City,2024-01-24 14:00:00,1
568,4854,4194.07,Online Purchase,Mexico City,2024-01-24 15:00:00,1
569,2077,4027.4,Wire Transfer,Monterrey,2024-01-24 16:00:00,1
570,4050,4116.69,Wire Transfer,Cancun,2024-01-24 17:00:00,1
571,3491,4664.23,POS Payment,Tijuana,2024-01-24 18:00:00,0
572,3660,2725.83,Online Purchase,Guadalajara,2024-01-24 19:00:00,0
573,4040,1009.41,Wire Transfer,Guadalajara,2024-01-24 20:00:00,0
574,3311,3087.75,Online Purchase,Monterrey,2024-01-24 21:00:00,0
575,4124,3716.98,Online Purchase,Cancun,2024-01-24 22:00:00,0
576,2595,3692.21,POS Payment,Guadalajara,2024-01-24 23:00:00,0
577,4051,2612.03,ATM Withdrawal,Monterrey,2024-01-25 00:00:00,1
578,4691,351.61,Online Purchase,Monterrey,2024-01-25 01:00:00,0
579,1004,1861.85,Online Purchase,Cancun,2024-01-25 02:00:00,0
580,2126,4604.63,Wire Transfer,Guadalajara,2024-01-25 03:00:00,1
581,2219,2926.4,Wire Transfer,Guadalajara,2024-01-25 04:00:00,0
582,1773,2696.28,Online Purchase,Guadalajara,2024-01-25 05:00:00,0
583,1876,1351.58,POS Payment,Mexico City,2024-01-25 06:00:00,0
584,1991,1848.56,Online Purchase,Guadalajara,2024-01-25 07:00:00,1
585,3931,4477.78,Online Purchase,Tijuana,2024-01-25 08:00:00,1
586,4421,3335.65,POS Payment,Mexico City,2024-01-25 09:00:00,0
587,1046,3939.06,Online Purchase,Mexico City,2024-01-25 10:00:00,0
588,3914,2277.18,Online Purchase,Mexico City,2024-01-25 11:00:00,0
589,3870,3154.93,ATM Withdrawal,Mexico City,2024-01-25 12:00:00,1
590,3983,1249.43,POS Payment,Monterrey,2024-01-25 13:00:00,0
591,4891,3530.25,Online Purchase,Tijuana,2024-01-25 14:00:00,0
592,3703,2143.73,POS Payment,Cancun,2024-01-25 15:00:00,0
593,1268,2218.3,Wire Transfer,Guadalajara,2024-01-25 16:00:00,0
594,1369,3250.12,Online Purchase,Mexico City,2024-01-25 17:00:00,1
595,1635,4682.04,Wire Transfer,Cancun,2024-01-25 18:00:00,0
596,2129,329.39,Online Purchase,Monterrey,2024-01-25 19:00:00,0
597,2693,4125.47,ATM Withdrawal,Cancun,2024-01-25 20:00:00,0
598,2682,1468.99,Wire Transfer,Mexico City,2024-01-25 21:00:00,0
599,1656,2225.16,POS Payment,Tijuana,2024-01-25 22:00:00,0
600,1119,119.35,Online Purchase,Cancun,2024-01-25 23:00:00,1
601,1830,1512.22,ATM Withdrawal,Mexico City,2024-01-26 00:00:00,1
602,2810,2518.13,ATM Withdrawal,Mexico City,2024-01-26 01:00:00,1
603,4675,290.32,Online Purchase,Guadalajara,2024-01-26 02:00:00,0
604,2081,2460.57,Online Purchase,Guadalajara,2024-01-26 03:00:00,0
605,2974,4636.28,Online Purchase,Tijuana,2024-01-26 04:00:00,0
606,2369,535.91,Wire Transfer,Guadalajara,2024-01-26 05:00:00,0
607,1740,3824.56,ATM Withdrawal,Tijuana,2024-01-26 06:00:00,1
608,4545,2054.26,Online Purchase,Monterrey,2024-01-26 07:00:00,0
609,1116,3279.32,POS Payment,Monterrey,2024-01-26 08:00:00,1
610,2853,1308.58,POS Payment,Guadalajara,2024-01-26 09:00:00,0
611,3838,805.87,ATM Withdrawal,Monterrey,2024-01-26 10:00:00,1
612,2150,810.71,Online Purchase,Cancun,2024-01-26 11:00:00,0
613,4464,361.75,Wire Transfer,Cancun,2024-01-26 12:00:00,0
614,2931,936.38,Online Purchase,Cancun,2024-01-26 13:00:00,0
615,2012,3324.45,Online Purchase,Monterrey,2024-01-26 14:00:00,0
616,2664,4409.64,Wire Transfer,Cancun,2024-01-26 15:00:00,1
617,2081,4072.49,Online Purchase,Tijuana,2024-01-26 16:00:00,1
618,1633,3428.82,Online Purchase,Mexico City,2024-01-26 17:00:00,0
619,1512,561.05,Online Purchase,Guadalajara,2024-01-26 18:00:00,0
620,4822,1453.05,Online Purchase,Tijuana,2024-01-26 19:00:00,0
621,3849,1555.94,Online Purchase,Cancun,2024-01-26 20:00:00,0
622,2119,1257.29,POS Payment,Mexico City,2024-01-26 21:00:00,0
623,4709,2579.88,Online Purchase,Guadalajara,2024-01-26 22:00:00,0
624,2141,2682.41,Online Purchase,Tijuana,2024-01-26 23:00:00,0
625,1559,1790.86,Online Purchase,Guadalajara,2024-01-27 00:00:00,1
626,4672,1775.41,POS Payment,Monterrey,2024-01-27 01:00:00,0
627,1487,4144.49,ATM Withdrawal,Cancun,2024-01-27 02:00:00,1
628,4308,3948.57,Online Purchase,Tijuana,2024-01-27 03:00:00,0
629,4956,1545.9,POS Payment,Tijuana,2024-01-27 04:00:00,0
630,1896,4569.8,Online Purchase,Mexico City,2024-01-27 05:00:00,0
631,4343,4764.55,Online Purchase,Mexico City,2024-01-27 06:00:00,1
632,2212,1640.45,Online Purchase,Mexico City,2024-01-27 07:00:00,0
633,1703,1778.58,Online Purchase,Guadalajara,2024-01-27 08:00:00,0
634,2470,2533.11,Online Purchase,Cancun,2024-01-27 09:00:00,0
635,1580,4706.19,Wire Transfer,Guadalajara,2024-01-27 10:00:00,0
636,3837,4382.83,Online Purchase,Cancun,2024-01-27 11:00:00,1
637,3908,521.81,ATM Withdrawal,Tijuana,2024-01-27 12:00:00,1
638,3294,1969.73,Online Purchase,Guadalajara,2024-01-27 13:00:00,0
639,4147,2771.32,Online Purchase,Guadalajara,2024-01-27 14:00:00,0
640,1153,2520.63,ATM Withdrawal,Guadalajara,2024-01-27 15:00:00,1
641,2679,977.38,POS Payment,Monterrey,2024-01-27 16:00:00,0
642,4506,4295.5,Online Purchase,Cancun,2024-01-27 17:00:00,1
643,1996,3387.93,Wire Transfer,Cancun,2024-01-27 18:00:00,0
644,4157,4191.16,Online Purchase,Guadalajara,2024-01-27 19:00:00,0
645,3744,4295.23,Online Purchase,Monterrey,2024-01-27 20:00:00,0
646,4356,3744.3,Online Purchase,Guadalajara,2024-01-27 21:00:00,0
647,2243,2201.66,Online Purchase,Cancun,2024-01-27 22:00:00,0
648,2092,3056.63,Online Purchase,Tijuana,2024-01-27 23:00:00,0
649,4118,810.22,Online Purchase,Monterrey,2024-01-28 00:00:00,0
650,2008,3371.49,Wire Transfer,Monterrey,2024-01-28 01:00:00,0
651,3141,904.47,Online Purchase,Guadalajara,2024-01-28 02:00:00,0
652,2773,3472.81,ATM Withdrawal,Tijuana,2024-01-28 03:00:00,1
653,1957,1155.69,Online Purchase,Cancun,2024-01-28 04:00:00,0
654,4059,596.58,ATM Withdrawal,Mexico City,2024-01-28 05:00:00,0
655,1452,834.77,ATM Withdrawal,Cancun,2024-01-28 06:00:00,0
656,2227,19.94,Online Purchase,Cancun,2024-01-28 07:00:00,0
657,3959,3596.51,Online Purchase,Tijuana,2024-01-28 08:00:00,0
658,3265,3664.68,Wire Transfer,Monterrey,2024-01-28 09:00:00,0
659,3521,2579.52,POS Payment,Cancun,2024-01-28 10:00:00,0
660,3479,815.2,Online Purchase,Monterrey,2024-01-28 11:00:00,0
661,3388,426.94,Online Purchase,Tijuana,2024-01-28 12:00:00,0
662,1550,105.45,POS Payment,Tijuana,2024-01-28 13:00:00,0
663,2635,837.08,Online Purchase,Guadalajara,2024-01-28 14:00:00,0
664,2312,4455.37,ATM Withdrawal,Mexico City,2024-01-28 15:00:00,1
665,4325,1215.27,Online Purchase,Tijuana,2024-01-28 16:00:00,0
666,2757,1777.81,Online Purchase,Tijuana,2024-01-28 17:00:00,0
667,1356,535.67,ATM Withdrawal,Monterrey,2024-01-28 18:00:00,0
668,3070,1119.58,ATM Withdrawal,Tijuana,2024-01-28 19:00:00,1
669,2785,2600.93,Online Purchase,Cancun,2024-01-28 20:00:00,0
670,3569,3042.69,ATM Withdrawal,Guadalajara,2024-01-28 21:00:00,1
671,2781,1234.31,Wire Transfer,Guadalajara,2024-01-28 22:00:00,0
672,4908,298.08,ATM Withdrawal,Cancun,2024-01-28 23:00:00,1
673,4171,1961.25,Online Purchase,Tijuana,2024-01-29 00:00:00,0
674,3849,1178.67,ATM Withdrawal,Mexico City,2024-01-29 01:00:00,1
675,4251,1105.57,Wire Transfer,Tijuana,2024-01-29 02:00:00,0
676,4294,4799.72,Wire Transfer,Guadalajara,2024-01-29 03:00:00,1
677,4977,3085.34,Wire Transfer,Mexico City,2024-01-29 04:00:00,0
678,3809,2788.82,Online Purchase,Monterrey,2024-01-29 05:00:00,0
679,4730,2084.72,Wire Transfer,Monterrey,2024-01-29 06:00:00,0
680,3489,2150.43,Wire Transfer,Tijuana,2024-01-29 07:00:00,0
681,2631,2709.12,Online Purchase,Tijuana,2024-01-29 08:00:00,0
682,3816,3485.18,ATM Withdrawal,Mexico City,2024-01-29 09:00:00,1
683,2015,3513.71,Online Purchase,Mexico City,2024-01-29 10:00:00,0
684,2348,866.75,Wire Transfer,Tijuana,2024-01-29 11:00:00,0
685,1515,2505.56,Online Purchase,Guadalajara,2024-01-29 12:00:00,0
686,4087,2065.67,ATM Withdrawal,Monterrey,2024-01-29 13:00:00,1
687,3839,4353.93,POS Payment,Mexico City,2024-01-29 14:00:00,0
688,1335,3160.78,Wire Transfer,Guadalajara,2024-01-29 15:00:00,0
689,2782,2667.2,POS Payment,Tijuana,2024-01-29 16:00:00,0
690,3305,585.82,POS Payment,Cancun,2024-01-29 17:00:00,0
691,1496,3032.13,Online Purchase,Mexico City,2024-01-29 18:00:00,0
692,1895,594.85,Wire Transfer,Cancun,2024-01-29 19:00:00,0
693,3207,1692.66,ATM Withdrawal,Guadalajara,2024-01-29 20:00:00,0
694,4546,722.78,POS Payment,Monterrey,2024-01-29 21:00:00,0
695,1851,3463.45,Online Purchase,Guadalajara,2024-01-29 22:00:00,0
696,2687,1039.2,POS Payment,Monterrey,2024-01-29 23:00:00,0
697,2931,1965.38,Wire Transfer,Guadalajara,2024-01-30 00:00:00,0
698,3737,4479.42,Wire Transfer,Mexico City,2024-01-30 01:00:00,1
699,4746,1029.54,Online Purchase,Mexico City,2024-01-30 02:00:00,1
700,3427,2543.95,Online Purchase,Cancun,2024-01-30 03:00:00,0
701,2568,2102.17,Wire Transfer,Guadalajara,2024-01-30 04:00:00,1
702,1956,100.44,Online Purchase,Guadalajara,2024-01-30 05:00:00,0
703,3738,3965.86,POS Payment,Cancun,2024-01-30 06:00:00,0
704,4498,354.54,Online Purchase,Tijuana,2024-01-30 07:00:00,1
705,2636,2376.53,Wire Transfer,Guadalajara,2024-01-30 08:00:00,0
706,2291,2807.78,Online Purchase,Guadalajara,2024-01-30 09:00:00,0
707,4906,3145.85,Wire Transfer,Guadalajara,2024-01-30 10:00:00,0
708,4648,3446.27,Wire Transfer,Tijuana,2024-01-30 11:00:00,0
709,2440,1273.83,Online Purchase,Mexico City,2024-01-30 12:00:00,0
710,2191,59.79,Online Purchase,Cancun,2024-01-30 13:00:00,0
711,4913,3619.98,Online Purchase,Tijuana,2024-01-30 14:00:00,0
712,2066,2682.93,ATM Withdrawal,Monterrey,2024-01-30 15:00:00,1
713,4627,4182.23,ATM Withdrawal,Monterrey,2024-01-30 16:00:00,1
